	doc_name	sentence_id	sentence_rus	sentence_zho	proper_names	proper_zh	wordlist	jieba	pku	stanford
94	mumu.xml	70	 Ерошка взял палку и сел на последнюю ступеньку лестницы. 	叶罗什卡拿了一根棍子，坐在楼梯的最下一级。	Ерошка	叶罗什卡	叶罗什卡		叶罗什卡	叶罗什卡
95	mumu.xml	92	 Ерошка, увидав Герасима, заскочил за угол и, пропустив его мимо, опять отправился вслед за ним.	叶罗什卡看见了格拉西姆，连忙躲在角落里，让他走了过去，自己却在后面跟着他。	Ерошка_Герасима	叶罗什卡_格拉西姆	叶罗什卡		叶罗什卡_格拉西姆	叶罗什卡_格拉西姆
96	mumu.xml	101	 Вот уже Москва осталась назади. 	莫斯科已经落在他的后面了。	Москва	莫斯科		莫斯科	莫斯科	莫斯科
97	mumu.xml	120	 - Да Герасим был здесь, - воскликнул вдруг Степан, загребая себе ложкой каши.	“可是格拉西姆倒回来过！”斯捷潘正在拿勺子刮着粥，忽然大声说。	Герасим_Степан	格拉西姆_斯捷潘	斯捷潘	斯捷潘	格拉西姆_斯捷潘	格拉西姆_斯捷潘
98	mumu.xml	126	 - И Степан с невольной усмешкой пожался и потер себе затылок. 	斯捷潘不由得笑起来，他耸了耸肩膀，摸了摸后脑袋。	Степан	斯捷潘	斯捷潘	斯捷潘	斯捷潘	斯捷潘
99	otcy_i_deti.xml	1	 В Никольском , в саду , в тени высокого ясеня , сидели на дерновой скамейке Катя с Аркадием , на земле возле них поместилась Фифи , придав своему длинному телу тот изящный поворот , который у охотников слывет « русачьей полежкой ». 	在尼科利村的花园里，卡捷琳娜和阿尔卡季同坐在一张铺着草皮的长椅上。他们头顶上是棵高大的水曲柳，身旁躺着菲菲。菲菲躺的姿势猎人们把它称作“伏兔式”：身躯修长，曲线优美。	Никольском_Катя_Аркадием_Фифи	尼科利_卡捷琳娜_阿尔卡季_菲菲	阿尔卡季	卡捷琳娜_菲菲	尼科利村_卡捷琳娜_阿尔卡季_菲菲	卡捷琳娜_阿尔卡季_菲菲
100	otcy_i_deti.xml	2	 И Аркадий и Катя молчали , он держал в руках полураскрытую книгу , а она выбирала из корзинки оставшиеся в ней крошки белого хлеба и бросала их небольшой семейке воробьев , которые , с свойственной им трусливою дерзостью , прыгали и чирикали у самых ее ног . 	卡捷琳娜也好，阿尔卡季也好，都不说话。他手里拿本打开的书，而她在捡篮子里的白面包屑投给一小群在她面前嘁嘁喳喳、跳跳蹦蹦的胆小麻雀。	Аркадий_Катя	阿尔卡季_卡捷琳娜	阿尔卡季	卡捷琳娜	卡捷琳娜_阿尔卡季	卡捷琳娜_阿尔卡季
101	otcy_i_deti.xml	3	 Слабый ветер , шевеля в листьях ясеня , тихонько двигал взад и вперед , и по темной дорожке , и по желтой спине Фифи , бледно - золотые пятна света , ровная тень обливала Аркадия и Катю , только изредка в ее волосах зажигалась яркая полоска . 	微风在水曲柳枝叶间穿梭，给林荫小道，给菲菲黄色的背脊上投下游动的乳白色、桔黄色光斑。密密的浓荫盖住了卡捷琳娜和阿尔卡季，只在她头发上偶或掠过一道明亮的阳光。	Фифи_Аркадия_Катю	菲菲_卡捷琳娜_阿尔卡季	阿尔卡季	卡捷琳娜	卡捷琳娜_阿尔卡季	菲菲_卡捷琳娜_阿尔卡季
102	otcy_i_deti.xml	13	 (« Старые следы ! — подумал Аркадий . — Если б Базаров это слышал !») 	（“痕迹！”阿尔卡季不由想道，“如被巴扎罗夫听见才有话说哩！”）	Аркадий_Базаров	阿尔卡季_巴扎罗夫	巴扎罗夫	巴扎罗夫	阿尔卡季_巴扎罗夫	阿尔卡季
103	otcy_i_deti.xml	18	 — Сестра , Порфирий Платонович , с которым вы уже не ссоритесь , тетушка , которую вы третьего дня проводили в церковь . 	我姐姐，还有波尔菲里·普拉托内奇——您别想辩得过他，还有我姨妈——您陪伴她去教堂接连有三天了。”	Порфирий_Платонович	波尔菲里_普拉托内奇			波尔菲里_普拉托内奇	
104	otcy_i_deti.xml	20	 А что касается до Анны Сергеевны , она сама , вы помните , во многом соглашалась с Евгением . 	至于安娜·谢尔盖耶芙娜，您可记得，她自己在许多方面也都同意叶夫根尼的观点。”	Анны_Сергеевны_Евгением	安娜_谢尔盖耶芙娜_叶夫根尼	叶夫根尼	安娜	安娜_谢尔盖耶芙娜_叶夫根尼	安娜_谢尔盖耶芙娜_叶夫根尼
105	otcy_i_deti.xml	24	 Катя промолчала . 	卡捷琳娜不答话。	Катя	卡捷琳娜		卡捷琳娜	卡捷琳娜	卡捷琳娜
106	otcy_i_deti.xml	25	 — Я знаю , — продолжал Аркадий , — он вам никогда не нравился . 	“我知道，”阿尔卡季接着说，“您从来就不喜欢他。”	Аркадий	阿尔卡季	阿尔卡季		阿尔卡季	阿尔卡季
107	otcy_i_deti.xml	27	 — Знаете ли что , Катерина Сергеевна ? Всякий раз , когда я слышу этот ответ , я ему не верю ... 	“卡捷琳娜·谢尔盖耶芙娜，我每次听到这样的回答都不敢相信……	Катерина_Сергеевна	卡捷琳娜_谢尔盖耶芙娜		卡捷琳娜	卡捷琳娜_谢尔盖耶芙娜	卡捷琳娜_谢尔盖耶芙娜
108	otcy_i_deti.xml	42	 Так вы полагаете , что он имел большое влияние на Анну Сергеевну ? 	那么，您认为安娜·谢尔盖耶芙娜受他很大影响？”	Анну_Сергеевну	安娜_谢尔盖耶芙娜		安娜	安娜	安娜_谢尔盖耶芙娜
109	otcy_i_deti.xml	117	 — Катерина Сергеевна ! — заговорил вдруг Аркадий , — вам это , вероятно , все равно : но знайте , что я вас не только на вашу сестру , — ни на кого в свете не променяю . 	“卡捷琳娜·谢尔盖耶芙娜！”阿尔卡季忽又说道，“就您而言这都无所谓，但您应知道，在这世界上，任何人，不单是您姐姐，在我心目中都无法替代您。”	Катерина_Сергеевна_Аркадий	卡捷琳娜_谢尔盖耶芙娜_阿尔卡季	阿尔卡季	卡捷琳娜	卡捷琳娜_谢尔盖耶芙娜_阿尔卡季	卡捷琳娜_谢尔盖耶芙娜
110	otcy_i_deti.xml	122	 Катя не спеша перевела свои глаза на сестру ( изящно , даже изысканно одетая , она стояла на дорожке и кончиком раскрытого зонтика шевелила уши Фифи ) и не спеша промолвила : 	卡捷琳娜慢悠悠地把目光移到她姐姐身上，（她穿得那么漂亮，甚至是那么考究，此时正站在小径上用她张开的阳伞伞尖轻轻撩拨菲菲的耳朵，）不慌不忙地答道：	Катя_Фифи	卡捷琳娜_菲菲		卡捷琳娜_菲菲	卡捷琳娜	卡捷琳娜_菲菲
111	otcy_i_deti.xml	138	 Катя поднялась со скамейки и , взяв с собою Гейне , ушла тоже — только не примерять ботинки . 	卡捷琳娜拿起海涅写的书，也离开椅子走了，但不是去试新鞋。	Катя_Гейне	卡捷琳娜_海涅		卡捷琳娜_海涅	卡捷琳娜_海涅	卡捷琳娜_海涅
112	otcy_i_deti.xml	142	 Аркадий пошел по коридору к себе в комнату , дворецкий нагнал его и доложил , что у него сидит господин Базаров . 	阿尔卡季沿走廊回房时，管事追上他禀报说，巴扎罗夫先生在他房里等他。	Аркадий_Базаров	阿尔卡季_巴扎罗夫	巴扎罗夫	巴扎罗夫	巴扎罗夫	
113	otcy_i_deti.xml	143	 — Евгений ! — пробормотал почти с испугом Аркадий , — давно ли он приехал ? 	“叶夫根尼！”阿尔卡季惊惶似的大声问道，“他来很久了吗？”	Евгений_Аркадий	叶夫根尼_阿尔卡季	叶夫根尼_阿尔卡季		叶夫根尼_阿尔卡季	叶夫根尼_阿尔卡季
114	otcy_i_deti.xml	188	 Одинцова его приняла не в той комнате , где он так неожиданно объяснился ей в любви , а в гостиной . 	奥金左娃接见他不是在他前不久突然吐露爱情的地方，而是在小客厅。	Одинцова	奥金左娃			奥金左娃	奥金左娃
115	otcy_i_deti.xml	201	 Так выражалась Анна Сергеевна , и так выражался Базаров , они оба думали , что говорили правду . 	安娜·谢尔盖耶芙娜这样说，巴扎罗夫这样说，他俩都认为他们说的是真话。	Анна_Сергеевна_Базаров	安娜_谢尔盖耶芙娜_巴扎罗夫	巴扎罗夫	安娜_巴扎罗夫	安娜_巴扎罗夫	安娜_谢尔盖耶芙娜
116	otcy_i_deti.xml	205	 Он чуть было не рассказал ей о своей дуэли с Павлом Петровичем , но удержался при мысли , как бы она не подумала , что он интересничает , и отвечал ей , что он все это время работал . 	他差点儿把他跟帕维尔·彼得罗维奇决斗一事和盘托出，但他及时打住，怕她听了认为他在卖弄自己，所以回答说，这段时间里一直在工作。	Павлом_Петровичем	帕维尔_彼得罗维奇	彼得罗维奇	帕维尔_彼得罗维奇	帕维尔_彼得罗维奇	彼得罗维奇
117	otcy_i_deti.xml	207	 Потом это прошло , ваш приятель , Аркадий Николаич , приехал , и я опять попала в свою колею , в свою настоящую роль . 	后来终算过去了，您的朋友阿尔卡季·尼古拉伊奇来了，我又回到原来的轨道，扮演我原来扮演的角色。”	Аркадий_Николаич	阿尔卡季_尼古拉伊奇	阿尔卡季		阿尔卡季_尼古拉伊奇	阿尔卡季
118	otcy_i_deti.xml	221	 — Вы ошибаетесь , Евгений Васильич . 	“您错了，叶夫根尼·瓦西里伊奇。”	Евгений_Васильич	叶夫根尼_瓦西里伊奇	叶夫根尼		叶夫根尼_瓦西里伊奇	叶夫根尼
119	otcy_i_deti.xml	228	 Ей все-таки было неловко с Базаровым , хотя она и ему сказала , и сама себя уверила , что все позабыто . Меняясь с ним самыми простыми речами , даже шутя с ним , она чувствовала легкое стеснение страха . Так люди на пароходе , в море , разговаривают и смеются беззаботно , ни дать ни взять , как на твердой земле , но случись малейшая остановка , появись малейший признак чего-нибудь необычайного , и тотчас же на всех лицах выступит выражение особенной тревоги , свидетельствующее о постоянном сознании постоянной опасности . 	她觉得和巴扎罗夫在一起总不自在，尽管她对他说过已把旧事忘却，并且她自己也相信这话，可是，与他即使是一般性的谈话，甚至仅是开个玩笑，总带有一种隐隐的恐惧，就像海上的旅客，在船上谈笑风生，觉得跟在结实的土地上一样没有区别，但只要出了小小的故障和意外，他们就特别惊慌。它证明，人人心里都记挂着随时可能发生的危险。	Базаровым	巴扎罗夫	巴扎罗夫	巴扎罗夫	巴扎罗夫	巴扎_罗夫
120	otcy_i_deti.xml	310	 — Вот как , — проговорил он , — а вы , кажется , не далее как вчера полагали , что он любит Катерину Сергеевну братскою любовью . 	“好呀，”他说，“昨儿您还认为，他对卡捷琳娜·谢尔盖耶芙娜的爱是兄妹之爱呢。	Катерину_Сергеевну	卡捷琳娜_谢尔盖耶芙娜		卡捷琳娜	卡捷琳娜_谢尔盖耶芙娜	卡捷琳娜_谢尔盖耶芙娜
121	otcy_i_deti.xml	312	 — Что вы мне посоветуете ? — спросила Анна Сергеевна , продолжая смеяться . 	“您的意见呢？”安娜·谢尔盖耶芙娜问，依然在笑。	Анна_Сергеевна	安娜_谢尔盖耶芙娜		安娜	安娜	安娜
122	otcy_i_deti.xml	347	 Не обижайся , пожалуйста : ты ведь , вероятно , помнишь , какого я всегда был мнения о Катерине Сергеевне . 	请不要见怪，你必记得我平时对卡捷琳娜·谢尔盖耶芙娜的看法。	Катерине_Сергеевне	卡捷琳娜_谢尔盖耶芙娜		卡捷琳娜	卡捷琳娜_谢尔盖耶芙娜	卡捷琳娜_谢尔盖耶芙娜
123	otcy_i_deti.xml	400	 Это существо была Фенечка . 	此人便是费多西娅。	Фенечка	费多西娅			费多西娅	费多西娅
124	otcy_i_deti.xml	401	 Он встречался с ней большею частью по утрам , рано , в саду или на дворе , в комнату к ней он не захаживал , и она всего раз подошла к его двери , чтобы спросить его — купать ли ей Митю или нет ? 	他多半在清早的花园里或者院子里遇见她。他从来不进她的卧室，她也仅仅一次走到他的门口，问她能否给米佳洗澡。	Митю	米佳	米佳		米佳	
125	otcy_i_deti.xml	402	 Она не только доверялась ему , не только его не боялась , она при нем держалась вольнее и развязнее , чем при самом Николае Петровиче . 	她不单信任他，不怕他，而且在他面前比在尼古拉·彼得罗维奇面前更感自由，更无拘谨之感。	Николае_Петровиче	尼古拉_彼得罗维奇	彼得罗维奇	尼古拉_彼得罗维奇	尼古拉_彼得罗维奇	尼古拉_彼得罗维奇
126	otcy_i_deti.xml	406	 При Николае Петровиче она как будто чуждалась Базарова : она это делала не из хитрости , а из какого-то чувства приличия . 	尼古拉·彼得罗维奇在场时她躲着巴扎罗夫——不是她存着小心眼，而是出于礼仪。	Николае_Петровиче_Базарова	尼古拉_彼得罗维奇_巴扎罗夫	彼得罗维奇_巴扎罗夫	尼古拉_彼得罗维奇_巴扎罗夫	尼古拉_彼得罗维奇_巴扎罗夫	尼古拉_彼得罗维奇
127	otcy_i_deti.xml	407	 Павла Петровича она боялась больше , чем когда-либо , он с некоторых пор стал наблюдать за нею и неожиданно появлялся , словно из земли вырастал за ее спиною в своем сьюте , с неподвижным зорким лицом и руками в карманах . 	现在她最怕的要算是帕维尔·彼得罗维奇了。不知是打从什么时候开始，他常常注视着她，有时候他像从地里突然冒出来似的出现在她身旁：一副英国式打扮，傲然的脸，犀利的目光，手插在裤兜里。	Павла_Петровича	帕维尔_彼得罗维奇	彼得罗维奇	帕维尔_彼得罗维奇	帕维尔_彼得罗维奇	帕维尔_彼得罗维奇
128	otcy_i_deti.xml	408	 « Так тебя холодом и обдаст », — жаловалась Фенечка Дуняше , а та в ответ ей вздыхала и думала о другом « бесчувственном » человеке . 	“我就像被当头浇了盆冰水似的，”费多西娅对杜尼亚莎诉说道。杜尼亚莎只是用叹气来回答她，心里想着另一个“没有感情的人”。	Фенечка_Дуняше	费多西娅_杜尼亚莎			费多西娅	费多西娅_杜尼亚莎
129	otcy_i_deti.xml	478	 — Эх , Федосья Николаевна ! поверьте мне : все умные дамы на свете не стоят вашего локотка . 	“唉，费多西娅·尼古拉耶芙娜，请您相信，世上所有聪明的太太小姐也比不上您那美丽的胳膊肘儿。”	Федосья_Николаевна	费多西娅_尼古拉耶芙娜			费多西娅_尼古拉耶芙娜	费多西娅
130	otcy_i_deti.xml	483	 — А знаете что ? Ведь с тех пор , как вы мне те капельки дали , помните ? уж как Митя спит хорошо ! 	“您记不记得给药水的那回？米佳服了睡得香香的！	Митя	米佳	米佳			
131	otcy_i_deti.xml	587	 — Какой Петр ? 	“哪个彼得？”	Петр	彼得	彼得	彼得	彼得	彼得
132	otcy_i_deti.xml	592	 Шила в мешке не утаишь , а Петра я берусь подготовить надлежащим образом и привести на место побоища . 	反正纸包不住火，而彼得嘛，我可以给予应有的开导，届时带他去决斗地点就是。”	Петра	彼得	彼得	彼得	彼得	彼得
133	otcy_i_deti.xml	622	 Фенечки словно на свете не бывало , она сидела в своей комнатке , как мышонок в норке . 	世上如同不存在费多西娅，她像耗子躲在洞穴里似的一整天坐在她的房里。	Фенечки	费多西娅			费多西娅	费多西娅
134	otcy_i_deti.xml	638	 Дорога из Марьина огибала лесок , легкая пыль лежала на ней , еще не тронутая со вчерашнего дня ни колесом , ни ногою . 	从玛丽伊诺村出来的路要绕过林子，这时路上蒙着一层薄薄的尘埃，还没被人踩过，被车轮辗过。	Марьина	玛丽伊诺			玛丽伊诺村	
135	otcy_i_deti.xml	681	 Базаров тихонько двинулся вперед , и Павел Петрович пошел на него , заложив левую руку в карман и постепенно поднимая дуло пистолета ... 	巴扎罗夫慢慢地向前走去。帕维尔·彼得罗维奇左手插在裤袋里，右手慢慢地举起枪，枪口瞄准对方，迎面走来……“	Базаров_Павел_Петрович	巴扎罗夫_帕维尔_彼得罗维	彼得罗维奇	巴扎罗夫_帕维尔_彼得罗维奇	巴扎罗夫_帕维尔_彼得罗维奇	帕维尔_彼得罗维奇
136	otcy_i_deti.xml	704	 — Убиты - с ? — прошелестел за его спиной трепетный голос Петра . 	“大老爷被打死了？”从他身后传来彼得的低语。	Петра	彼得	彼得	彼得	彼得	彼得
137	otcy_i_deti.xml	708	 Павел Петрович медленно открыл глаза . 	帕维尔·彼得罗维奇慢慢睁开了眼。	Павел_Петрович	帕维尔_彼得罗维奇	彼得罗维奇	帕维尔_彼得罗维奇	帕维尔_彼得罗维奇	帕维尔_彼得罗维奇
138	otcy_i_deti.xml	720	 Базаров встряхнул Петра за ворот и послал его за дрожками . 	巴扎罗夫揪住彼得的领子搡了几下，命他快去找马车。	Базаров_Петра	巴扎罗夫_彼得	巴扎罗夫_彼得	巴扎罗夫_彼得	巴扎罗夫_彼得	彼得
139	otcy_i_deti.xml	740	 Базаров обернулся и увидел бледное лицо Николая Петровича , сидевшего на дрожках . 	巴扎罗夫一回头，果见尼古拉·彼得罗维奇坐在两轮马车里，苍白着脸。	Базаров_Николая_Петровича	巴扎罗夫_尼古拉_彼得罗维奇	彼得罗维奇	巴扎罗夫_尼古拉_彼得罗维奇	巴扎罗夫_尼古拉_彼得罗维奇	尼古拉_彼得罗维奇
140	otcy_i_deti.xml	742	 — Что это значит ? — проговорил он взволнованным голосом . — Евгений Васильич , помилуйте , что это такое ? 	“怎么回事？”他惊惶地问，“叶夫根尼·瓦西里伊奇，敢请教到底为了什么？”	Евгений_Васильич	叶夫根尼_瓦西里伊奇	叶夫根尼		叶夫根尼_瓦西里伊奇	叶夫根尼
141	otcy_i_deti.xml	774	 — С какою Нелли , Паша ? 	“哪一个内莉呀，帕维尔？”	Нелли_Паша	内莉_帕维尔	帕维尔	内莉_帕维尔	内莉_帕维尔	帕维尔
142	otcy_i_deti.xml	807	 Николай Петрович читал ему журналы , Фенечка ему прислуживала по-прежнему , приносила бульон , лимонад , яйца всмятку , чай , но тайный ужас овладевал ею каждый раз , когда она входила в его комнату . Неожиданный поступок Павла Петровича запугал всех людей в доме , а ее больше всех , один Прокофьич не смутился и толковал , что и в его время господа дирывались , « только благородные господа между собою , а этаких прощелыг они бы за грубость на конюшне отодрать велели ». 	尼古拉·彼得罗维奇给他读报，费多西娅像原先那样侍候他：端肉汤，柠檬水，煮好的嫩鸡蛋。她每次进他房间的时候都觉得害怕，因为帕维尔·彼得罗维奇这次出人意外之举把宅子里所有的人都吓坏了，尤其是她。只普罗科菲伊奇见怪不怪，他说在他那时代老爷们决斗是常有的事，“有身份的老爷才这么做哩，至于滑头、骗子手，只配发落去马厩挨顿痛打。”	Николай_Петрович_Фенечка_Павла_Петровича_Прокофьич	尼古拉_彼得罗维奇_费多西娅_帕维尔_彼得罗维奇_普罗科菲伊奇	彼得罗维奇	尼古拉_彼得罗维奇_帕维尔_彼得罗维奇	尼古拉_彼得罗维奇_帕维尔_彼得罗维奇	尼古拉_彼得罗维奇_费多西娅_帕维尔_彼得罗维奇
143	otcy_i_deti.xml	816	 — Дуняша это без вас сделает , посидите немножко с больным человеком . Кстати , мне нужно поговорить с вами . 	“没您，杜尼亚莎也能对付，和您的病人坐会儿吧，我还有话要跟您说呢。”	Дуняша	杜尼亚莎			杜尼亚莎	杜尼亚莎
144	otcy_i_deti.xml	871	 Дверь растворилась — и веселый , свежий , румяный появился Николай Петрович . Митя , такой же свежий и румяный , как и отец , подпрыгивал в одной рубашечке на его груди , цепляясь голыми ножками за большие пуговицы его деревенского пальто . 	门开了，门口出现了快活的、脸色红润的、焕散着生气的尼古拉·彼得罗维奇，还有同样地快活的、脸色红润的米佳。孩子单穿件衬衣，在他父亲怀里欢蹦乱跳，还用赤脚丫蹭他外衣上的大纽子。	Николай_Петрович_Митя	尼古拉_彼得罗维奇_米佳	彼得罗维奇_米佳	尼古拉_彼得罗维奇	尼古拉_彼得罗维奇_米佳	尼古拉_彼得罗维奇_米佳
145	otcy_i_deti.xml	971	 Утром того дня он виделся с отцовским приказчиком , бывшим своим дядькой , Тимофеичем . 	那天早晨他见到了父亲的管家、从前曾照料过他的季莫菲伊奇。	Тимофеичем	季莫菲伊奇			季莫菲伊奇	季莫菲伊奇
146	otcy_i_deti.xml	984	 — И Арина Власьевна , слава тебе , Господи . 	“阿琳娜·弗拉西耶芙娜主也保佑着哩。”	Арина_Власьевна	阿琳娜_弗拉西耶芙娜			阿琳娜	阿琳娜
147	otcy_i_deti.xml	987	 — Ах , Евгений Васильевич , как не ждать - то - с ! 	“唉，叶夫根尼·瓦西里伊奇，哪有不等的呢！	Евгений_Васильевич	叶夫根尼_瓦西里伊奇	叶夫根尼		叶夫根尼_瓦西里伊奇	叶夫根尼
148	otcy_i_deti.xml	1010	 Одинцова слегка повернула голову . 	奥金左娃稍稍转过头来：	Одинцова	奥金左娃			奥金左娃	奥金左娃
149	otcy_i_deti.xml	1302	 — Арина Власьевна приказали просить чай кушать , — проговорила Анфисушка , проходя мимо с огромным блюдом спелой малины . Василий Иванович встрепенулся . 	这时安菲苏什卡捧着一大盆熟透了的马林果从他们身旁走过，她说道：“阿琳娜·弗拉西耶芙娜吩咐下来，叫我请老爷去用早茶。”	Арина_Власьевна_Анфисушка_Василий_Иванович	安菲苏什卡_阿琳娜_弗拉西耶芙娜			阿琳娜	安菲苏什卡_阿琳娜_弗拉西耶芙娜
150	otcy_i_deti.xml	1332	 Секунд-майор какой-то . При Суворове служил и все рассказывал о переходе через Альпы . 	大概是个准校，在苏沃洛夫部队里服役过，所以嘴上老挂着跨越阿尔卑斯山的事。	Суворове_Альпы	苏沃洛夫_阿尔卑斯山	苏沃洛夫		苏沃洛夫_阿尔卑斯山	苏沃洛夫_阿尔卑斯山
151	otcy_i_deti.xml	1334	 — То-то у вас в гостиной портрет Суворова висит . 	“哦，怪不得客厅里挂着苏沃洛夫的像。	Суворова	苏沃洛夫	苏沃洛夫		苏沃洛夫	苏沃洛夫
152	otcy_i_deti.xml	1404	 Да вот , например , ты сегодня сказал , проходя мимо избы нашего старосты Филиппа , — она такая славная , белая , — вот , сказал ты , Россия тогда достигнет совершенства , когда у последнего мужика будет такое же помещение , и всякий из нас должен этому способствовать ... 	举一个例，你今天走过村长菲利浦他那白白的、漂亮小屋的时候说，如果俄罗斯最后一个农民也能住上这样的小屋，那时俄罗斯就达到完善的地步了，而我们每一个人都应该促使它实现……	Филиппа	菲利浦		菲利浦	菲利浦	菲利浦
153	otcy_i_deti.xml	1405	 А я и возненавидел этого последнего мужика , Филиппа или Сидора , для которого я должен из кожи лезть и который мне даже спасибо не скажет ... да и на что мне его спасибо ? 	但我憎恨诸如菲利浦或叫西多尔这样的最后一个农民。干吗我要为他拼死卖力，他连谢也不说一声？……即使说声谢，又值得了多少？	Филиппа_Сидора	菲利浦_西多尔	西多尔	菲利浦	菲利浦_西多尔	菲利浦
154	otcy_i_deti.xml	1407	 — Полно , Евгений ... послушать тебя сегодня , поневоле согласишься с теми , которые упрекают нас в отсутствии принципов . 	“够啦，叶夫根尼……有人责备我们缺少准则，今儿听了你这番话，不由使我不得不同意他们的意见。”	Евгений	叶夫根尼	叶夫根尼		叶夫根尼	叶夫根尼
155	otcy_i_deti.xml	1530	 — Оно же и довело его до острова Святыя Елены , — промолвил отец Алексей и покрыл его туза козырем . 	“这可把他送上了圣赫勒拿岛，”阿历克赛神父打出王牌，把爱司盖了。	Елены_Алексей	赫勒拿_阿历克赛		圣赫勒拿岛	阿历克赛	圣赫勒拿岛_阿历克赛
156	otcy_i_deti.xml	1531	 — Не желаешь ли смородинной воды , Енюшечка ? — спросила Арина Власьевна . 	“想喝些醋栗果水吗，亲爱的叶夫根尼？”阿琳娜·弗拉西耶芙娜问。	Енюшечка_Арина_Власьевна	叶夫根尼_阿琳娜_弗拉西耶芙娜	叶夫根尼		叶夫根尼_阿琳娜	叶夫根尼_阿琳娜
157	otcy_i_deti.xml	1558	 Вели - ка завтра наших лошадей к Федоту выслать на подставу . 	请吩咐赶我们的马去费多特那儿套车。”	Федоту	费多特	费多特			
158	otcy_i_deti.xml	1560	 — Разве господин Кирсанов от нас уезжает ? 	“难道基尔萨诺夫先生要走吗？”	Кирсанов	基尔萨诺夫	基尔萨诺夫		基尔萨诺夫	
159	otcy_i_deti.xml	1578	 Мы , конечно , с Ариной этого не ожидали . 	当然，我和阿琳娜万没有料到。	Ариной	阿琳娜			阿琳娜	
160	otcy_i_deti.xml	1580	 ( Василий Иванович уже не упомянул о том , что каждое утро , чуть свет , стоя о босу ногу в туфлях , он совещался с Тимофеичем и , доставая дрожащими пальцами одну изорванную ассигнацию за другою , поручал ему разные закупки , особенно налегая на съестные припасы и на красное вино , которое сколько можно было заметить , очень понравилось молодым людям .) 	瓦西里·伊凡内奇没提他每天天光刚亮，便赤脚趿拉着拖鞋和季莫菲伊奇议事，并用颤抖的手指，数一张张破烂的纸币，委托对方去采办各色物品，特别是食品和红葡萄酒，因为他注意到年轻人非常喜欢这种红酒。	Василий_Иванович_Тимофеичем	瓦西里_伊凡内奇_季莫菲伊奇	瓦西里	瓦西里	瓦西里_伊凡内奇_季莫菲伊奇	瓦西里_伊凡内奇_季莫菲伊奇
161	otcy_i_deti.xml	1599	 « Что делать , Вася ! 	“有什么法子呢，瓦西里！	Вася	瓦西里	瓦西里	瓦西里	瓦西里	瓦西里
162	otcy_i_deti.xml	1635	 Всеобщее одушевление распространилось и на прислугу . Дуняша бегала взад и вперед как угорелая и то и дело хлопала дверями , а Петр даже в третьем часу ночи все еще пытался сыграть на гитаре вальс - казак . 	兴奋情绪也感染给了仆人们，杜尼亚莎像着了火似的跑前跑后，开门关门；彼得到了子夜两点多钟还在他的吉他上弹奏哥萨克圆舞曲。	Дуняша_Петр	杜尼亚莎_彼得	彼得	彼得	杜尼亚莎	杜尼亚莎_彼得
163	otcy_i_deti.xml	1675	 На повороте дорожки он увидел Анну Сергеевну . Она стояла к нему спиной . Услышав шаги , она тихонько обернулась . 	他看到安娜·谢尔盖耶芙娜在小径转弯处背他站着，此时听到脚步声慢慢转过身来。	Анну_Сергеевну	安娜_谢尔盖耶芙娜		安娜	安娜	安娜_谢尔盖耶芙娜
164	otcy_i_deti.xml	1684	 Порфирий Платоныч приехал , рассказал разные анекдоты , он только что вернулся из города . Между прочим , он сообщил , что губернатор , Бурдалу , приказал своим чиновникам по особым поручениям носить шпоры , на случай если он пошлет их куда-нибудь , для скорости , верхом . 	波尔菲里·普拉托内奇来了。他是刚从城里回来的，讲起了许多笑话，笑话之一说的是省长布尔达鲁命令下属一律在靴子上装好马刺，以便一有紧急情况，立即飞马前往执行。	Порфирий_Платоныч_Бурдалу	波尔菲里_普拉托内奇_布尔达鲁			波尔菲里·普拉托内奇_布尔达鲁	布尔达鲁
165	otcy_i_deti.xml	1780	 Добравшись до Хохловских выселков , Аркадий подождал , пока Федот , содержатель постоялого двора , запряг лошадей , и , подойдя к тарантасу , с прежнею улыбкой сказал Базарову : 	不久到了霍霍尔新村。阿尔卡季在等待店掌柜费多特套马那会儿走到四轮篷车跟前，带着平素的微笑对巴扎罗夫说：	Хохловских_Аркадий_Федот_Базарову	霍霍尔_阿尔卡季_费多特_巴扎罗夫	巴扎罗夫	巴扎罗夫	霍霍尔新村_阿尔卡季_巴扎罗夫	霍霍尔_阿尔卡季
166	otcy_i_deti.xml	1788	 « Наденьте шапки , дураки !» — потащился в город , куда прибыл очень поздно и где на следующий день , у Кукшиной , сильно досталось двум « противным гордецам и невежам ». 	“戴上你们的帽子，笨蛋！”一溜烟往省城而去。到城里已经很晚。第二天他在库克申娜那儿针对两个“狂妄和放肆的坏蛋”狠狠渲泄了一通。	Кукшиной	库克申娜				
167	otcy_i_deti.xml	1938	 Я , тот самый я , которого вы изволите видеть теперь перед собою , я у князя Витгенштейна и у Жуковского пульс щупал ! 	我，即现在站在您面前的这个人，也曾为维特更斯泰因伯爵和茹科夫斯基按过脉。	Жуковского	茹科夫斯基	茹科夫斯基	茹科夫斯基	茹科夫斯基	茹科夫斯基
168	otcy_i_deti.xml	1970	 Наконец вошла Танюша и доложила , что обед готов . 	终于丹纽什卡进来禀报，说饭已准备好了。	Танюша	丹纽什卡			丹纽什卡	丹纽什卡
